client_id,client_type,first_name,last_name,date_of_birth,gender,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,age,country_Australia,country_Belgium,country_Canada,country_Denmark,country_France,country_Germany,country_Mexico,country_Russia,country_Uk,country_Usa,region_Alberta,region_Arizona,region_Baja California,region_Bavaria,region_Berlin,region_British Columbia,region_Brittany,region_Brussels,region_California,region_Capital Region,region_Central Denmark,region_Colorado,region_England,region_Flanders,region_Florida,region_Georgia,region_Hamburg,region_Hesse,region_Ile-De-France,region_Jalisco,region_Kansas,region_Krasnodar Krai,region_Manitoba,region_Mexico City,region_Moscow Oblast,region_Nevada,region_New South Wales,region_New York,region_Normandy,region_North Denmark,region_North Rhine-Westphalia,region_Northern Ireland,region_Novosibirsk,region_Nuevo Leon,region_Occitanie,region_Ohio,region_Ontario,region_Oregon,region_Provence,region_Puebla,region_Quebec,region_Queensland,region_Saint Petersburg,region_Scotland,region_South Australia,region_Southern Denmark,region_Tatarstan,region_Texas,region_Utah,region_Victoria,region_Virginia,region_Wales,region_Wallonia,region_Washington,region_Western Australia,region_Wyoming,region_Zealand,Cluster,KMeans_Cluster,Hierarchical_Cluster
C0058,0,Kenyon,Co,1969-05-03,F,1,0.0,Yes,2,1007,1,08-01-2024,Apartment,7,775.69,"$250,312.53",Sold,C0058,0.4626865671641791,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0059,1,Oswaldo,Palmer,,M,0,0.25,No,2,60309,6,05-01-2024,Apartment,34,1353.81,"$306,734.40",Sold,C0059,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0060,1,Kassidy,Vega,1972-05-07,F,0,1.0,No,2,4005,4,03-01-2024,Apartment,5,1121.95,"$344,530.89",Sold,C0060,0.417910447761194,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0061,1,Morgan,Glass,1967-05-12,M,0,1.0,No,0,4041,4,11-01-2024,Apartment,41,1305.62,"$402,081.80",Sold,C0061,0.4925373134328358,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,2
C0062,1,Tyler,Carr,,M,0,1.0,Yes,1,130293,13,01-01-2024,Apartment,33,1445.84,"$443,358.25",Sold,C0062,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0063,1,Yesenia,Marquez,,F,0,0.75,No,2,5034,5,09-01-2024,Apartment,34,798.28,"$252,053.03",Sold,C0063,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0064,1,Gordon,Brown,1974-02-10,M,1,0.75,No,0,180096,18,02-01-2024,Apartment,13,537.4,"$150,684.73",Sold,C0064,0.3880597014925373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0065,1,Rodrigo,Ramirez,,M,0,0.0,No,0,30454,3,03-01-2025,Office,53,567.84,"$177,709.65",Sold,C0065,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0066,1,Melanie,Holland,,F,1,0.5,No,1,3034,3,04-01-2024,Apartment,34,781.07,"$256,821.64",Sold,C0066,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0067,1,Enrique,Cardenas,1977-06-10,M,0,0.25,No,2,130530,13,04-01-2024,Office,60,1401.81,"$468,196.39",Sold,C0067,0.34328358208955223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0068,1,Helen,Williamson,,F,0,1.0,Yes,0,40153,4,05-01-2024,Apartment,18,1294.91,"$403,973.72",Sold,C0068,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0069,1,Isis,Rios,1970-04-01,M,1,0.75,No,2,5040,5,02-01-2024,Apartment,40,798.28,"$228,410.05",Sold,C0069,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0070,1,Kayley,Nielsen,,F,0,0.75,Yes,2,80161,8,05-01-2024,Apartment,21,1501.64,"$448,702.07",Sold,C0070,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0071,1,Donavan,Flowers,,M,0,0.0,Yes,1,80418,8,01-01-2024,Apartment,48,480.99,"$140,920.90",Sold,C0071,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0072,1,Augustus,Hinton,1953-02-03,M,1,0.25,No,2,190349,19,03-01-2024,Apartment,41,1657.19,"$432,957.19",Sold,C0072,0.7014925373134329,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0073,1,Alejandra,Greer,1965-01-11,F,1,0.0,No,0,150378,15,03-01-2024,Apartment,48,1403.33,"$398,619.31",Sold,C0073,0.5223880597014925,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0074,1,Violet,Nixon,1959-01-01,F,1,1.0,No,1,190079,19,06-01-2024,Office,11,1869.93,"$573,381.83",Sold,C0074,0.6119402985074627,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0075,1,Jaelyn,Berger,1970-05-05,F,0,0.5,No,2,150420,15,06-01-2024,Apartment,52,829.2,"$268,774.73",Sold,C0075,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0076,1,Tristian,Fuller,,M,0,1.0,No,0,3007,3,02-01-2024,Apartment,7,720.7,"$231,552.33",Sold,C0076,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0077,1,Christian,Costa,,M,0,1.0,No,2,10235,1,05-01-2024,Office,27,725.12,"$251,042.18",Sold,C0077,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0078,1,Nora,Lynch,,F,0,1.0,No,2,120237,12,01-01-2024,Apartment,25,1540.51,"$480,266.48",Sold,C0078,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0079,1,Dangelo,Shea,,M,1,0.75,No,2,3032,3,02-01-2024,Apartment,32,923.21,"$242,740.66",Sold,C0079,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0080,1,Aiyana,Christensen,,F,1,0.5,No,2,80306,8,05-01-2024,Apartment,36,673.86,"$220,642.17",Sold,C0080,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0081,1,Sidney,Cline,,F,0,0.75,Yes,2,60229,6,03-01-2024,Apartment,21,833.23,"$263,803.73",Sold,C0081,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0082,1,Kaitlin,Owen,,F,1,1.0,No,1,3026,3,01-01-2024,Apartment,26,670.89,"$212,520.83",Sold,C0082,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,2
C0083,1,Issac,Edwards,,M,0,1.0,No,2,3004,3,04-01-2024,Apartment,4,781.07,"$210,038.70",Sold,C0083,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
